Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788515719,5,GET,GET /api/v1/experiences/[id]/sessions,1.250000,0.000000,38,38,60,60,60,60,60,60,60,60,60,5,0,34,35.52647997858003,16.285999969113618,60.104999982286245,761.0
1788515719,5,GET,GET /api/v1/reservations,0.500000,0.000000,20,21,21,21,23,23,23,23,23,23,23,8,0,17,18.49067497823853,14.627999975346029,23.47149996785447,621.0
1788515719,5,GET,GET /api/v1/shop/orders,0.750000,0.000000,20,20,46,46,190,190,190,190,190,190,190,6,0,20,51.26718331788046,16.54969999799505,185.95119996462017,737.0
1788515719,5,GET,GET /api/v1/shop/products,2.000000,0.000000,15,39,46,49,76,76,76,76,76,76,76,11,0,15,28.34299089789221,11.950899963267148,76.2010999605991,1623.0
1788515719,5,GET,GET /api/v1/ticketing/orders,1.250000,0.000000,20,21,21,21,24,24,24,24,24,24,24,8,0,20,25.67037499102298,18.30679998965934,62.502299959305674,515.0
1788515719,5,GET,GET /api/v1/ticketing/slots,1.250000,0.000000,50,50,50,73,73,73,73,73,73,73,73,5,0,50,48.049239988904446,22.54709997214377,72.85940001020208,949.0
1788515719,5,GET,GET /api/v1/ticketing/types,2.500000,0.000000,5,5,6,6,8,8,8,8,8,8,8,11,0,8,17.486563640307974,4.000100016128272,96.59670002292842,751.0
1788515719,5,POST,POST /api/v1/auth/login,1.250000,0.000000,350,360,360,370,370,370,370,370,370,370,370,5,0,350,276.91845998633653,81.79889997700229,367.7984999958426,1051.0
1788515719,5,POST,POST /api/v1/reservations,1.250000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,110,107.60805996833369,53.61179995816201,136.93639996927232,570.0
1788515719,5,POST,POST /api/v1/reservations/[id]/confirm,1.250000,0.000000,88,88,90,90,90,90,90,90,90,90,90,5,0,84,73.8551199901849,29.9832999589853,90.46849998412654,575.0
1788515719,5,POST,POST /api/v1/shop/cart/checkout,1.250000,0.000000,160,160,170,170,170,170,170,170,170,170,170,5,0,130,129.92868000874296,48.111400043126196,172.85039997659624,676.0
1788515719,5,POST,POST /api/v1/shop/cart/items,1.250000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,120,101.99420000426471,38.2687000092119,139.5259000128135,442.0
1788515719,5,POST,POST /api/v1/shop/orders/[id]/pay,1.250000,0.000000,91,91,110,110,110,110,110,110,110,110,110,5,0,69,68.82605999708176,33.45579997403547,107.7876000199467,691.0
1788515719,5,POST,POST /api/v1/ticketing/orders,1.250000,0.000000,360,360,360,360,360,360,360,360,360,360,360,5,0,210,210.0502800079994,51.60549998981878,361.1217000288889,376.0
1788515719,5,POST,POST /api/v1/ticketing/orders/[id]/pay,1.250000,0.000000,120,120,120,120,120,120,120,120,120,120,120,5,0,67,75.11173998937011,41.891500004567206,119.51119999866933,469.0
1788515719,5,,Aggregated,22.250000,0.000000,23,60,90,110,130,170,310,360,360,360,360,110,0,33,64.04664817488414,4.000100016128272,367.7984999958426,854.1363636363636
1788515720,5,WS,/api/v1/guide/ws/crowd,0.600000,0.000000,9,9,10,10,10,10,10,10,10,10,10,7,0,9,8.928385721186974,7.94429995585233,9.8852000082843,1783.142857142857
1788515720,5,GET,GET /api/v1/experiences,2.000000,0.000000,7,7,23,28,43,43,43,43,43,43,43,11,0,7,17.691136358983137,5.9213999775238335,47.1916000242345,1147.0
1788515720,5,GET,GET /api/v1/experiences/[id]/sessions,1.000000,0.000000,38,38,60,60,60,60,60,60,60,60,60,5,0,34,35.52647997858003,16.285999969113618,60.104999982286245,761.0
1788515720,5,GET,GET /api/v1/reservations,1.000000,0.000000,16,17,21,21,21,23,23,23,23,23,23,12,0,16,17.410899978131056,13.963099976535887,23.47149996785447,621.0
1788515720,5,GET,GET /api/v1/shop/orders,1.200000,0.000000,20,20,46,46,190,190,190,190,190,190,190,7,0,20,46.5001571324787,16.54969999799505,185.95119996462017,737.0
1788515720,5,GET,GET /api/v1/shop/products,1.800000,0.000000,15,39,46,49,76,76,76,76,76,76,76,11,0,15,28.34299089789221,11.950899963267148,76.2010999605991,1623.0
1788515720,5,GET,GET /api/v1/ticketing/orders,1.000000,0.000000,20,21,21,21,24,24,24,24,24,24,24,9,0,20,24.719499989360983,17.11249997606501,62.502299959305674,515.0
